"ProductId";"ProductLanguageId";"ProductVariantId";"ProductNumber";"ProductName";"ProductShortDescription";"ProductLongDescription";"ProductPrice";"ProductWeight";"ProductVolume";"ProductActive";"ProductCreated";"ProductUpdated";"ProductCost";"brand";"Format";"Type";"EAN";"Document";"Material";"EcoFriendly";"Color";"SupplierItemNumber";"length";"width";"height";"Groups"
"PROD69";"LANG2";"";"10061";"Cannondale L.E. Foul Weather Tight";"Looking out your window on a cold winter morning usually produces a mental list of excuses as to why it would be better to stay in bed. So when we stumbled upon Cannondale&rsquo;s Foul Weather tight, were surprised and delighted to find that it gave us many more reasons to head outside!";"<ul>
      <li>Thermal HydroGrid fabric with 4-way stretch provides full water and windproof protection and unsurpassed breathability and flexibility; especially where your joints need the most mobility</li>
      <li>Strategic seam construction follows your muscular-skeletal pattern for unparalleled fit, range of motion and comfort</li>
      <li>Reflective accents offer 360&deg; of visibility</li>
      <li>Knee gussets further enhance flexibility</li>
      <li>10&rdquo; leg zippers make it easy to get in and out of these tights</li>
      <li>Drawstring waist gives you a custom fit</li>
      <li>Internal stash pocket at hip will hold your cash, credit cards or keys</li>
</ul>";"99,99";"0";"0";"True";"15-01-2009 10:14:30:000";"28-09-2017 11:58:33:283";"0";"";"Nordic styl";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP29"""
"PROD7";"LANG2";"";"10001";"Mongoose Tyax Comp Disc #3";"<p>Så hurtigt. Så agile. Så stabil. Så behagelig. Så simpelt. Bare hop på den lette og slidstærke chromoly ramme, sæt din tøs ind i den komfortable sæde, læg dine fødder på pedalerne, og lad enkeltdrevne drivkørsler gøre alt for dig.</p>";"<ul>	<li>Aluminum h&aring;rd hale frame is lightweight and delivers solid performance on the trail</li>	<li>100mm of plush front suspension adds control and comfort in variable terrain</li>	<li>Shimano 24-speed drivetrain with 11/32T cassette gives you plenty of gearing options to choose from</li>	<li>EZ Fire trigger shifters for quick and effortless shifts</li>	<li>Aluminum handlebar, stem and adjustable seatpost supply core-level strength, style and performance</li>	<li>Kenda Komodo tires use a non-directional tread design to shed mud without compromising speed</li>	<li>ProMax mechanical disc brakes provide low maintenance, all-weather stopping power</li></ul>";"10007";"0";"0";"True";"09-01-2009 10:33:30:000";"08-02-2018 12:53:45:293";"0";"Mongoose";"123";"";"";"SOJ-test/PDF/PIM workflow _3 (custom-benefit).pdf";"Chromoly";"False";"";"";"";"";"";"""GROUP14"",""GROUP55"""
"PROD70";"LANG1";"";"10062";"Pearl Izumi Women’s Whisper Jacket";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized wrists and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"19-09-2017 10:11:37:217";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP103"",""GROUP29"""
"PROD70";"LANG2";"";"10062";"Pearl Izumi Women’s Whisper Jacket";"From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.";"<ul>
      <li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>
      <li>Pearl Izumi&rsquo;s Zephrr fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>
      <li>Soft, micromesh collar ensures comfortable warmth</li>
      <li>Full length zipper with draft flap blocks cold winds</li>
      <li>Reflective piping and logos keep you visible in low light conditions</li>
      <li>Elasticized wrists and waist lock in heat</li>
      <li>Rear stow pocket with internal key pocket for stashing the essentials</li>
</ul>";"74,99";"0";"0";"True";"15-01-2009 10:19:40:000";"12-07-2017 12:53:09:000";"0";"";"";"";"";NULL;"";"False";"";"";NULL;NULL;NULL;"""GROUP29"""
"PROD71";"LANG1";"";"10063";"Pearl Izumi Women’s Whisper Vest";"<p>From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.</p>";"<ul>	<li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>	<li>Pearl Izumi&rsquo;s Zephrr-Micro fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>	<li>Soft, micromesh collar ensures comfortable warmth</li>	<li>Full length zipper with draft flap blocks cold winds</li>	<li>Mesh back inserts add just enough ventilation to prevent overheating</li>	<li>Reflective piping and logos keep you visible in low light conditions</li>	<li>Elasticized arm holes and waist lock in heat</li>	<li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"64,99";"0";"0";"True";"15-01-2009 10:25:18:000";"08-12-2017 08:19:40:313";"0";"Pearl";"Medium Fit";"";"12345678912";"";"";"False";"#4CAF50";"65487";"";"";"";"""GROUP103"",""GROUP29"""
"PROD71";"LANG2";"";"10063";"Pearl Izumi Women’s Whisper Vest";"From gusty winds to drizzling rain, this outer shell delivers the perfect amount of protection for early Spring and Fall riding.";"<ul>      <li>Shields you from the elements when you need it and stows in a pocket when you don&rsquo;t!</li>      <li>Pearl Izumi&rsquo;s Zephrr-Micro fabric now features even more wind-resistance, water-repellency, breathability and softness, plus new design lines for a more flattering fit</li>      <li>Soft, micromesh collar ensures comfortable warmth</li>      <li>Full length zipper with draft flap blocks cold winds</li>      <li>Mesh back inserts add just enough ventilation to prevent overheating</li>      <li>Reflective piping and logos keep you visible in low light conditions</li>      <li>Elasticized arm holes and waist lock in heat</li>      <li>Rear stow pocket with internal key pocket for stashing the essentials</li></ul>";"64,99";"0";"0";"True";"15-01-2009 10:25:18:000";"08-12-2017 08:19:40:357";"0";"Pearl";"Medium Fit";"";"12345678912";"";"";"False";"#4CAF50";"65487";"";"";"";"""GROUP29"""
"PROD72";"LANG1";"";"10064";"Descente Harmony Symmetrical Tank";"<p>The embodiment of style, function and fit doesn&rsquo;t just belong on the Paris runway; it also belongs on the bike!</p>";"<ul>	<li>Descente&rsquo;s Bliss Lite fabric is a 200g polyester/spandex blend that marries buttery softness with excellent support and performance</li>	<li>D-Lux Mesh side panels deliver breathable comfort</li>	<li>Full shelf bra with extended support and plush elastic trim keeps those blossoming bosoms in line</li>	<li>T-back design adds the right amount of compression for activity</li>	<li>Gently flattering, non-elastic hem hits at just the right spot and is tailored specifically for women</li>	<li>Stash all your accessories in two rear pockets</li></ul>";"54,99";"0";"0";"True";"15-01-2009 10:29:08:000";"05-09-2017 22:38:53:830";"0";"";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP107"",""GROUP29"""
"PROD72";"LANG2";"";"10064";"Descente Harmony Symmetrical Tank";"The embodiment of style, function and fit doesn&rsquo;t just belong on the Paris runway; it also belongs on the bike!";"<ul>
      <li>Descente&rsquo;s Bliss Lite fabric is a 200g polyester/spandex blend that marries buttery softness with excellent support and performance</li>
      <li>D-Lux Mesh side panels deliver breathable comfort</li>
      <li>Full shelf bra with extended support and plush elastic trim keeps those blossoming bosoms in line</li>
      <li>T-back design adds the right amount of compression for activity</li>
      <li>Gently flattering, non-elastic hem hits at just the right spot and is tailored specifically for women</li>
      <li>Stash all your accessories in two rear pockets</li>
</ul>";"54,99";"0";"0";"True";"15-01-2009 10:29:08:000";"15-01-2009 10:30:00:000";"0";"";"";"";"";NULL;"";"False";"";"";NULL;NULL;NULL;"""GROUP29"""
"PROD73";"LANG1";"";"10065";"Descente Short Sleeve Jersey";"<p>Streamlined and stylish, this jersey will go wherever the prevailing wind leads you&hellip;</p>";"<ul>	<li>H2Zero vapor-channel fabric feels incredibly soft against your skin and wicks away moisture for unsurpassed comfort</li>	<li>Full length zipper gives you plenty of ventilation</li>	<li>Contoured raglan sleeve design offers a greater range of motion</li>	<li>Tapered collar keeps you looking sleek and aerodynamic</li>	<li>Soft-tension elastic at the hem and sleeves for a perfect fit</li>	<li>Three rear pockets with hidden MP3 pocket hold your gear and favorite tunes</li></ul>";"59,99";"0";"0";"True";"15-01-2009 10:32:04:000";"20-09-2017 09:01:51:643";"0";"";"";"";"";"";"";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP107"",""GROUP28"""
"PROD73";"LANG2";"";"10065";"Descente Short Sleeve Jersey";"Streamlined and stylish, this jersey will go wherever the prevailing wind leads you&hellip;";"<ul>
      <li>H2Zero vapor-channel fabric feels incredibly soft against your skin and wicks away moisture for unsurpassed comfort</li>
      <li>Full length zipper gives you plenty of ventilation</li>
      <li>Contoured raglan sleeve design offers a greater range of motion</li>
      <li>Tapered collar keeps you looking sleek and aerodynamic</li>
      <li>Soft-tension elastic at the hem and sleeves for a perfect fit</li>
      <li>Three rear pockets with hidden MP3 pocket hold your gear and favorite tunes</li>
</ul>";"59,99";"0";"0";"True";"15-01-2009 10:32:04:000";"17-07-2017 11:01:00:000";"0";"";"";"";"";NULL;"";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP28"""
"PROD74";"LANG1";"";"10066";"Castelli Apice Long Sleeve Jersey";"<p>Castelli has captured the warmth of an overstuffed winter jacket and put it in this jersey that&rsquo;s so lightweight, you&rsquo;ll feel like H.G Wells &ldquo;Invisible Man.&rdquo;</p>";"<ul>	<li>Thermoflex fabric with a fleece lining traps in warm air, enhances breathability and stretches to keep you aerodynamic, all while remaining nearly weightless!</li>	<li>&frac12; length zipper puts you in control of your temperature</li>	<li>Thumb loops keep your sleeves in place for further protection from the elements</li>	<li>Three rear pockets with a zippered key pocket hold all your cold weather essentials</li></ul>";"90";"0";"0";"True";"15-01-2009 10:33:54:000";"06-02-2018 14:51:24:483";"0";"";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP109"",""GROUP28"""
"PROD74";"LANG2";"";"10066";"Castelli Apice Long Sleeve Jersey";"<p>Castelli has captured the warmth of an overstuffed winter jacket and put it in this jersey that&rsquo;s so lightweight, you&rsquo;ll feel like H.G Wells &ldquo;Invisible Man.&rdquo;</p>";"<ul>      <li>Thermoflex fabric with a fleece lining traps in warm air, enhances breathability and stretches to keep you aerodynamic, all while remaining nearly weightless!</li>      <li>&frac12; length zipper puts you in control of your temperature</li>      <li>Thumb loops keep your sleeves in place for further protection from the elements</li>      <li>Three rear pockets with a zippered key pocket hold all your cold weather essentials</li></ul>";"90";"0";"0";"True";"15-01-2009 10:33:54:000";"06-02-2018 14:51:24:503";"0";"";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP28"""
"PROD75";"LANG1";"";"10067";"Columbia Team Tech T-Shirt 234";"<p>Enjoy some recreation AND relaxation in this technical tee with sun protection.</p>";"<ul>	<li>Polyester fabric draws moisture away from your skin for quick, cooling evaporation</li>	<li>Omni-Shade technology with UPF 30 blocks 95% of the sun&rsquo;s UV rays</li>	<li>Casual fit, set-in sleeves and crew neck add easy style</li>	<li>Columbia logo on center chest and sleeves; &ldquo;high road&rdquo; application on right hem</li></ul>";"72";"0";"0";"True";"15-01-2009 10:37:34:000";"06-02-2018 14:51:24:440";"0";"";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP109"",""GROUP28"""
"PROD75";"LANG2";"";"10067";"Columbia Team Tech T-Shirt 234";"Enjoy some recreation AND relaxation in this technical tee with sun protection.";"<ul>   <li>Polyester fabric draws moisture away from your skin for quick, cooling evaporation</li>     <li>Omni-Shade technology with UPF 30 blocks 95% of the sun&rsquo;s UV rays</li>    <li>Casual fit, set-in sleeves and crew neck add easy style</li>  <li>Columbia logo on center chest and sleeves; &ldquo;high road&rdquo; application on right hem</li></ul>";"72";"0";"0";"True";"15-01-2009 10:37:34:000";"06-02-2018 14:51:24:467";"0";"";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP28"""
"PROD76";"LANG1";"";"10068";"Louis Garneau Atmos 2 Vest";"<p>Whether it&rsquo;s a chilly, screaming descent or just a chilly, morning ride, this vest is just the thing to keep your chest warm and your core temp up.</p>";"<ul>	<li>MicroAir front with MicroMesh back provides lightweight breathability, wicks away moisture and cuts through the wind without breaking a sweat!</li>	<li>Mesh AirDry underarm inserts keep you well ventilated</li>	<li>Full length, 2-way zipper with inner flap blocks chilly winds</li>	<li>Adjustable drawstring hem provides a comfortable fit</li>	<li>Reflective accents throughout add visibility</li>	<li>Two back pockets handle the rest of your gear</li></ul>";"34,99";"0";"0";"True";"15-01-2009 10:39:18:000";"06-02-2018 14:51:24:560";"0";"";"";"";"";"";"";"False";"";"";"";"";"";"""GROUP109"",""GROUP28"""
"PROD76";"LANG2";"";"10068";"Louis Garneau Atmos 2 Vest";"Whether it&rsquo;s a chilly, screaming descent or just a chilly, morning ride, this vest is just the thing to keep your chest warm and your core temp up.";"<ul>   <li>MicroAir front with MicroMesh back provides lightweight breathability, wicks away moisture and cuts through the wind without breaking a sweat!</li>     <li>Mesh AirDry underarm inserts keep you well ventilated</li>    <li>Full length, 2-way zipper with inner flap blocks chilly winds</li>  <li>Adjustable drawstring hem provides a comfortable fit</li>     <li>Reflective accents throughout add visibility</li> <li>Two back pockets handle the rest of your gear</li></ul>";"34,99";"0";"0";"True";"15-01-2009 10:39:18:000";"06-02-2018 14:51:24:580";"0";"";"";"";"";"";"";"False";"";"";"";"";"";"""GROUP28"""
"PROD77";"LANG1";"";"10069";"Performance Century Tight";"<p>The century ride - a rite of passage for every cyclist. And if you&rsquo;re brave enough to set out on such a feat when the weather turns cool, then you better be wearin&rsquo; these tights over your favorite pair of shorts!</p>";"<ul>	<li>A heavier (8.5oz) version of the nylon/Lycra fabric we use in our Century Shorts will keep your legs warm from your waist, all the way down to your ankles</li>	<li>4-panel design offers a comfortable and relaxed fit</li>	<li>Elastic waist with drawstring gives you customized comfort</li>	<li>Gripper elastic leg openings keep this tight perfectly in place</li>	<li>UPF 50+ application blocks 98% of UV rays</li>	<li>Ideal for 45-60&deg; conditions</li></ul>";"34,99";"0";"0";"True";"15-01-2009 10:42:09:000";"20-09-2017 09:02:29:603";"0";"";"";"";"";"";"";"False";"#000000";"";NULL;NULL;NULL;"""GROUP108"",""GROUP28"""
"PROD77";"LANG2";"";"10069";"Performance Century Tight";"The century ride - a rite of passage for every cyclist. And if you&rsquo;re brave enough to set out on such a feat when the weather turns cool, then you better be wearin&rsquo; these tights over your favorite pair of shorts!";"<ul>
    <li>A heavier (8.5oz) version of the nylon/Lycra fabric we use in our Century Shorts will keep your legs warm from your waist, all the way down to your ankles</li>
    <li>4-panel design offers a comfortable and relaxed fit</li>
    <li>Elastic waist with drawstring gives you customized comfort</li>
    <li>Gripper elastic leg openings keep this tight perfectly in place</li>
    <li>UPF 50+ application blocks 98% of UV rays</li>
    <li>Ideal for 45-60&deg; conditions</li>
</ul>";"34,99";"0";"0";"True";"15-01-2009 10:42:09:000";"09-04-2013 11:48:54:000";"0";"";"";"";"";NULL;"";"False";"#000000";"";NULL;NULL;NULL;"""GROUP28"""
